slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
xRAPM historical mature,positive,2,upside_tools + motor_competitiveness,192,-0.1536768979830231,-0.18292210701484912,0.3489583333333333,0.5520833333333334,0.4479166666666667,0.2916666666666667,-0.2411846772006994,0.007573470209339739,-0.03200483091787437,Rudy Gobert | Joel Embiid | Malcolm Brogdon | Aaron Wiggins | Chase Budinger
xRAPM historical top30,positive,3,creation_handle + athleticism_tools + upside_tools,98,-0.15395695378267732,-0.1003148581837105,0.35714285714285715,0.5204081632653061,0.47959183673469385,0.29591836734693877,-0.23438758157816286,0.03624733475479747,-0.03492740379733983,Joel Embiid | Nikola Mirotic | Tyrese Haliburton | Montrezl Harrell | Matisse Thybulle
xRAPM historical top30,positive,3,athleticism_tools + upside_tools + size_frame,153,-0.15512424252124615,-0.1198360655737704,0.3464052287581699,0.5294117647058824,0.47058823529411764,0.29411764705882354,-0.2355548703167317,0.02550970637011024,-0.03672812408545506,Rudy Gobert | Joel Embiid | Nikola Mirotic | Bam Adebayo | Tyrese Haliburton
xRAPM historical top30,positive,2,upside_tools + size_frame,154,-0.15605090775052824,-0.1467191080557023,0.34415584415584416,0.5324675324675324,0.4675324675324675,0.2922077922077922,-0.23648153554601378,0.023260321767784475,-0.038637978936486406,Rudy Gobert | Joel Embiid | Nikola Mirotic | Bam Adebayo | Tyrese Haliburton
xRAPM historical top15,positive,3,feel_iq_passing + upside_tools + production_stats,72,-0.15879906048049006,0.022476147107294703,0.3055555555555556,0.4861111111111111,0.5138888888888888,0.3055555555555556,-0.2735511682874921,0.008258258258258266,-0.04579579579579579,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top30,positive,2,creation_handle + upside_tools,99,-0.15984731964955104,-0.1198360655737704,0.35353535353535354,0.5252525252525253,0.47474747474747475,0.29292929292929293,-0.24027794744503658,0.03263983114729385,-0.03791647821498567,Joel Embiid | Nikola Mirotic | Tyrese Haliburton | Montrezl Harrell | Matisse Thybulle
xRAPM historical top15,positive,2,creation_handle + finishing_touch,72,-0.1612693873352406,0.1473438719750194,0.375,0.4722222222222222,0.5277777777777778,0.3194444444444444,-0.2760214951422426,0.07770270270270269,-0.03190690690690695,Kawhi Leonard | Joel Embiid | Jayson Tatum | Ricky Rubio | Jamal Murray
xRAPM historical top15,positive,3,creation_handle + finishing_touch + athleticism_tools,72,-0.1612693873352406,0.1473438719750194,0.375,0.4722222222222222,0.5277777777777778,0.3194444444444444,-0.2760214951422426,0.07770270270270269,-0.03190690690690695,Kawhi Leonard | Joel Embiid | Jayson Tatum | Ricky Rubio | Jamal Murray
xRAPM historical top30,positive,3,shooting + upside_tools + size_frame,146,-0.16159976099076484,-0.1467191080557023,0.3424657534246575,0.5342465753424658,0.4657534246575342,0.2945205479452055,-0.24203038878625038,0.02157023103659783,-0.03632522319907311,Rudy Gobert | Joel Embiid | Nikola Mirotic | Bam Adebayo | Tyrese Haliburton
xRAPM historical top15,positive,3,feel_iq_passing + shooting + upside_tools,76,-0.16294209214204192,0.022476147107294703,0.3157894736842105,0.4868421052631579,0.5131578947368421,0.3026315789473684,-0.27769419994904393,0.018492176386913195,-0.04871977240398295,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top30,positive,3,upside_tools + motor_competitiveness + size_frame,120,-0.16473213775307993,-0.11846962008847235,0.3333333333333333,0.525,0.475,0.3,-0.24516276554856548,0.01243781094527363,-0.03084577114427861,Rudy Gobert | Joel Embiid | Bam Adebayo | Montrezl Harrell | Michael Porter Jr.
xRAPM historical mature,positive,3,creation_handle + finishing_touch + upside_tools,83,-0.16600086521727592,-0.0807936507936506,0.3614457831325301,0.5180722891566265,0.4819277108433735,0.3132530120481928,-0.25350864443495225,0.020060920008536542,-0.010418485536348276,Joel Embiid | Nikola Mirotic | Dillon Brooks | Montrezl Harrell | Tre Jones
xRAPM historical top30,positive,3,athleticism_tools + upside_tools + motor_competitiveness,147,-0.16729910884839447,-0.1198360655737704,0.32653061224489793,0.54421768707483,0.4557823129251701,0.2925170068027211,-0.24772973664388,0.005635089856838249,-0.03832876434155752,Rudy Gobert | Joel Embiid | Chase Budinger | Bam Adebayo | Montrezl Harrell
xRAPM historical top30,positive,2,upside_tools + motor_competitiveness,148,-0.16818107897665321,-0.1467191080557023,0.32432432432432434,0.5472972972972973,0.4527027027027027,0.2905405405405405,-0.24861170677213876,0.0034288019362646582,-0.040305230603738085,Rudy Gobert | Joel Embiid | Chase Budinger | Bam Adebayo | Montrezl Harrell
xRAPM historical mature,positive,3,upside_tools + motor_competitiveness + size_frame,150,-0.16835088761367561,-0.1762473978662504,0.35333333333333333,0.54,0.46,0.29333333333333333,-0.25585866683135194,0.011948470209339757,-0.030338164251207722,Rudy Gobert | Joel Embiid | Malcolm Brogdon | Bam Adebayo | Bruce Brown
xRAPM historical mature,positive,3,shooting + upside_tools + motor_competitiveness,181,-0.16972787390042565,-0.188185483870968,0.35359116022099446,0.5580110497237569,0.4419889502762431,0.287292817679558,-0.2572356531181019,0.012206297097000884,-0.03637867990498306,Rudy Gobert | Joel Embiid | Malcolm Brogdon | Aaron Wiggins | Chase Budinger
xRAPM historical top30,positive,3,creation_handle + upside_tools + size_frame,84,-0.17171002033256377,-0.0598360655737705,0.36904761904761907,0.5,0.5,0.2976190476190476,-0.2521406481280493,0.048152096659559385,-0.03322672352523098,Joel Embiid | Nikola Mirotic | Tyrese Haliburton | Montrezl Harrell | Isaiah Hartenstein
xRAPM historical top15,positive,3,defense + motor_competitiveness + intel_consensus,12,-0.17202802691576266,-0.3169021597710123,0.3333333333333333,0.75,0.25,0.25,-0.2867801347227647,0.036036036036036,-0.10135135135135137,Donovan Mitchell | CJ McCollum | Gary Harris | Jaren Jackson Jr. | Aaron Gordon
xRAPM historical top30,positive,3,shooting + upside_tools + motor_competitiveness,141,-0.1858225944046639,-0.1736021505376342,0.3262411347517731,0.5531914893617021,0.44680851063829785,0.2907801418439716,-0.26625322220014946,0.005345612363713392,-0.04006562930030699,Rudy Gobert | Joel Embiid | Chase Budinger | Bam Adebayo | Montrezl Harrell
xRAPM historical top15,positive,3,feel_iq_passing + creation_handle + upside_tools,51,-0.18747896663414948,0.1810317460317458,0.37254901960784315,0.45098039215686275,0.5490196078431373,0.3137254901960784,-0.3022310744411515,0.07525172231054583,-0.037625861155272944,Joel Embiid | Tyrese Haliburton | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,3,motor_competitiveness + production_stats + intel_consensus,13,-0.18883852608601417,-0.3798360655737707,0.38461538461538464,0.7692307692307693,0.23076923076923078,0.23076923076923078,-0.3035906338930162,0.08731808731808732,-0.12058212058212059,Donovan Mitchell | CJ McCollum | Gary Harris | Jaren Jackson Jr. | Aaron Gordon
xRAPM historical top30,positive,3,shooting + creation_handle + upside_tools,96,-0.1902656910252838,-0.19133337670222925,0.3645833333333333,0.53125,0.46875,0.2916666666666667,-0.27069631882076933,0.04368781094527363,-0.039179104477611915,Joel Embiid | Nikola Mirotic | Tyrese Haliburton | Montrezl Harrell | Matisse Thybulle
xRAPM historical top30,positive,2,size_frame + intel_consensus,24,-0.19037789274615569,-0.46051988463873716,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.25,-0.27080852054164123,0.095771144278607,-0.0808457711442786,Donovan Mitchell | Kyle Anderson | Jusuf Nurkić | Rodney Hood | Gary Harris
xRAPM historical top30,positive,3,athleticism_tools + size_frame + intel_consensus,24,-0.19037789274615569,-0.46051988463873716,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.25,-0.27080852054164123,0.095771144278607,-0.0808457711442786,Donovan Mitchell | Kyle Anderson | Jusuf Nurkić | Rodney Hood | Gary Harris
xRAPM historical top30,positive,3,feel_iq_passing + motor_competitiveness + intel_consensus,17,-0.1918160924690693,-0.3798360655737707,0.35294117647058826,0.7058823529411765,0.29411764705882354,0.23529411764705882,-0.2722467202645549,0.032045654082528574,-0.09555165349721978,Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze | Jerian Grant
xRAPM historical top15,positive,3,shooting + creation_handle + finishing_touch,69,-0.2058409111922363,0.1201639344262295,0.391304347826087,0.4782608695652174,0.5217391304347826,0.30434782608695654,-0.3205930189992383,0.09400705052878966,-0.04700352526439483,Kawhi Leonard | Joel Embiid | Jayson Tatum | Ricky Rubio | Jamal Murray
xRAPM historical mature,positive,3,feel_iq_passing + upside_tools + intel_consensus,11,-0.21201628419370344,-0.2539682539682539,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.18181818181818182,-0.2995240634113797,-0.06865759039672087,-0.14185331576635923,Donte DiVincenzo | Gary Harris | Dario Saric | Alec Peters | Jaren Jackson Jr.
xRAPM historical top15,positive,3,finishing_touch + upside_tools + size_frame,54,-0.21731346219232303,0.1476190476190476,0.35185185185185186,0.46296296296296297,0.5370370370370371,0.3333333333333333,-0.33206556999932507,0.054554554554554546,-0.018018018018018056,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Evan Mobley
xRAPM historical mature,positive,2,motor_competitiveness + intel_consensus,24,-0.227089299114465,-0.4026340821696016,0.375,0.7083333333333334,0.2916666666666667,0.25,-0.3145970783321413,0.033615136876006424,-0.07367149758454106,Donovan Mitchell | Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze
xRAPM historical mature,positive,3,athleticism_tools + motor_competitiveness + intel_consensus,24,-0.227089299114465,-0.4026340821696016,0.375,0.7083333333333334,0.2916666666666667,0.25,-0.3145970783321413,0.033615136876006424,-0.07367149758454106,Donovan Mitchell | Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze
xRAPM historical mature,positive,3,creation_handle + upside_tools + motor_competitiveness,93,-0.22733107081564896,-0.1748360655737706,0.3870967741935484,0.5268817204301075,0.4731182795698925,0.3010752688172043,-0.31483885003332523,0.0457119110695548,-0.022596228767336746,Joel Embiid | Malcolm Brogdon | Montrezl Harrell | Matisse Thybulle | Tre Jones
xRAPM historical top30,positive,3,creation_handle + finishing_touch + upside_tools,70,-0.2299563474186069,-0.1473360655737705,0.35714285714285715,0.5285714285714286,0.4714285714285714,0.3,-0.3103869752140924,0.03624733475479747,-0.03084577114427861,Joel Embiid | Nikola Mirotic | Montrezl Harrell | Isaiah Hartenstein | Reggie Jackson
xRAPM historical mature,positive,3,creation_handle + size_frame + intel_consensus,14,-0.2346580047789725,-0.6822883597883594,0.5,0.5714285714285714,0.42857142857142855,0.2857142857142857,-0.3221657839966488,0.15861513687600642,-0.03795721187025536,Kyle Anderson | Rodney Hood | Gary Harris | Jon Brockman | Dario Saric
xRAPM historical top15,positive,3,finishing_touch + upside_tools + motor_competitiveness,59,-0.2486669445927617,0.04478835978836,0.3220338983050847,0.4745762711864407,0.5254237288135594,0.3050847457627119,-0.36341905239976374,0.024736601007787407,-0.04626660558863949,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,3,upside_tools + defense + production_stats,77,-0.2486691914204365,-0.0042063492063492,0.33766233766233766,0.5064935064935064,0.4935064935064935,0.2857142857142857,-0.36342129922743854,0.04036504036504035,-0.06563706563706567,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Karl-Anthony Towns | Evan Mobley
xRAPM historical mature,positive,3,defense + motor_competitiveness + intel_consensus,19,-0.25006080135475733,-0.279512195121951,0.3157894736842105,0.6842105263157895,0.3157894736842105,0.2631578947368421,-0.33756858057243366,-0.025595389439783067,-0.060513602847698966,Donovan Mitchell | CJ McCollum | Gary Harris | Goga Bitadze | Jon Brockman
xRAPM historical top15,positive,3,finishing_touch + upside_tools + defense,56,-0.2502093895757962,0.022476147107294703,0.32142857142857145,0.48214285714285715,0.5178571428571429,0.30357142857142855,-0.3649614973827982,0.02413127413127414,-0.04777992277992282,Joel Embiid | Michael Porter Jr. | Karl-Anthony Towns | Evan Mobley | Marcus Smart
xRAPM historical top30,positive,3,size_frame + production_stats + intel_consensus,20,-0.2562437192045864,-0.46051988463873716,0.4,0.7,0.3,0.25,-0.3366743470000719,0.07910447761194034,-0.0808457711442786,Donovan Mitchell | Kyle Anderson | Rodney Hood | Gary Harris | Goga Bitadze
xRAPM historical top15,positive,3,upside_tools + size_frame + production_stats,75,-0.2563497536935615,-0.0289682539682538,0.37333333333333335,0.5066666666666667,0.49333333333333335,0.29333333333333333,-0.3711018615005635,0.07603603603603604,-0.058018018018018036,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,3,shooting + upside_tools + production_stats,82,-0.2588724331576258,-0.016587301587301498,0.35365853658536583,0.5121951219512195,0.4878048780487805,0.2926829268292683,-0.3736245409646278,0.05636123928806852,-0.058668424522083096,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top30,positive,3,defense + size_frame + intel_consensus,19,-0.26177027709411016,-0.3798360655737707,0.3684210526315789,0.6842105263157895,0.3157894736842105,0.2631578947368421,-0.3422009048895957,0.04752553024351924,-0.06768787640743651,Donovan Mitchell | Kyle Anderson | Rodney Hood | Gary Harris | Goga Bitadze
xRAPM historical top15,positive,3,upside_tools + defense + size_frame,73,-0.26404064932395266,-0.0289682539682538,0.3561643835616438,0.5068493150684932,0.4931506849315068,0.3013698630136986,-0.37879275713095467,0.0588670862643465,-0.04998148833765276,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,3,creation_handle + finishing_touch + production_stats,62,-0.26830901037885774,0.06016393442622945,0.3870967741935484,0.4838709677419355,0.5161290322580645,0.3064516129032258,-0.38306111818585975,0.08979947689625106,-0.04489973844812556,Joel Embiid | Jayson Tatum | Ricky Rubio | Jamal Murray | Karl-Anthony Towns
xRAPM historical top30,positive,2,motor_competitiveness + intel_consensus,21,-0.2707480779784738,-0.5412037037037036,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.23809523809523808,-0.3511787057739593,0.10767590618336886,-0.09275053304904052,Donovan Mitchell | Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze
xRAPM historical top30,positive,3,athleticism_tools + motor_competitiveness + intel_consensus,21,-0.2707480779784738,-0.5412037037037036,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.23809523809523808,-0.3511787057739593,0.10767590618336886,-0.09275053304904052,Donovan Mitchell | Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze
xRAPM historical top15,positive,3,finishing_touch + upside_tools + production_stats,59,-0.27159747158151726,0.0001639344262294,0.3559322033898305,0.4915254237288136,0.5084745762711864,0.3050847457627119,-0.38634957938851927,0.05863490609253319,-0.04626660558863949,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Evan Mobley
xRAPM historical top30,positive,3,shooting + motor_competitiveness + intel_consensus,20,-0.2726053743505157,-0.6274029271206689,0.45,0.7,0.3,0.25,-0.3530360021460012,0.12910447761194033,-0.0808457711442786,Donovan Mitchell | Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze
xRAPM historical top30,positive,3,feel_iq_passing + upside_tools + intel_consensus,10,-0.2726533964840415,-0.3975859788359788,0.3,0.7,0.3,0.2,-0.35308402427952706,-0.020895522388059695,-0.1308457711442786,Donte DiVincenzo | Gary Harris | Dario Saric | Jaren Jackson Jr. | Jonas Valančiūnas
xRAPM historical top15,positive,2,motor_competitiveness + intel_consensus,14,-0.27489307068970126,-0.5467191080557026,0.42857142857142855,0.7857142857142857,0.21428571428571427,0.21428571428571427,-0.38964517849670327,0.13127413127413123,-0.1370656370656371,Donovan Mitchell | CJ McCollum | Gary Harris | Jaren Jackson Jr. | Aaron Gordon
xRAPM historical top15,positive,3,athleticism_tools + motor_competitiveness + intel_consensus,14,-0.27489307068970126,-0.5467191080557026,0.42857142857142855,0.7857142857142857,0.21428571428571427,0.21428571428571427,-0.38964517849670327,0.13127413127413123,-0.1370656370656371,Donovan Mitchell | CJ McCollum | Gary Harris | Jaren Jackson Jr. | Aaron Gordon
xRAPM historical top15,positive,3,shooting + motor_competitiveness + intel_consensus,13,-0.2780692953167833,-0.7136021505376343,0.46153846153846156,0.7692307692307693,0.23076923076923078,0.23076923076923078,-0.39282140312378533,0.16424116424116425,-0.12058212058212059,Donovan Mitchell | CJ McCollum | Gary Harris | Jaren Jackson Jr. | Jonas Valančiūnas
xRAPM historical top30,positive,3,creation_handle + upside_tools + motor_competitiveness,78,-0.27983617605316496,-0.19133337670222925,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.2948717948717949,-0.3602668038486505,0.06371986222732495,-0.03597397627248372,Joel Embiid | Montrezl Harrell | Matisse Thybulle | Isaiah Hartenstein | Jared Sullinger
xRAPM historical mature,positive,3,shooting + motor_competitiveness + intel_consensus,22,-0.2798659900408044,-0.4833179012345681,0.4090909090909091,0.7272727272727273,0.2727272727272727,0.22727272727272727,-0.36737376925848075,0.06770604596691554,-0.09639877031181379,Donovan Mitchell | Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze
xRAPM historical top15,positive,3,shooting + upside_tools + defense,79,-0.2818632062688221,-0.0042063492063492,0.34177215189873417,0.5063291139240507,0.4936708860759494,0.2911392405063291,-0.3966153140758241,0.04447485460143685,-0.06021211084502226,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,2,upside_tools + defense,85,-0.283517389084646,-0.0289682539682538,0.3411764705882353,0.5176470588235295,0.4823529411764706,0.2823529411764706,-0.39826949689164803,0.04387917329093799,-0.06899841017488079,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,3,athleticism_tools + upside_tools + defense,85,-0.283517389084646,-0.0289682539682538,0.3411764705882353,0.5176470588235295,0.4823529411764706,0.2823529411764706,-0.39826949689164803,0.04387917329093799,-0.06899841017488079,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,3,shooting + upside_tools + size_frame,78,-0.2866022971820545,-0.047573557878435695,0.3717948717948718,0.5128205128205128,0.48717948717948717,0.2948717948717949,-0.4013544049890565,0.07449757449757449,-0.05647955647955649,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,2,upside_tools + size_frame,82,-0.28934310049744866,-0.047573557878435695,0.3780487804878049,0.5121951219512195,0.4878048780487805,0.2926829268292683,-0.40409520830445067,0.08075148319050757,-0.058668424522083096,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,3,athleticism_tools + upside_tools + size_frame,82,-0.28934310049744866,-0.047573557878435695,0.3780487804878049,0.5121951219512195,0.4878048780487805,0.2926829268292683,-0.40409520830445067,0.08075148319050757,-0.058668424522083096,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,2,upside_tools + production_stats,86,-0.2894785770839141,-0.047573557878435695,0.36046511627906974,0.5232558139534884,0.47674418604651164,0.27906976744186046,-0.4042306848909161,0.06316781898177243,-0.07228158390949091,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,3,athleticism_tools + upside_tools + production_stats,86,-0.2894785770839141,-0.047573557878435695,0.36046511627906974,0.5232558139534884,0.47674418604651164,0.27906976744186046,-0.4042306848909161,0.06316781898177243,-0.07228158390949091,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,3,upside_tools + defense + motor_competitiveness,74,-0.2937674749804574,-0.0020212073900599,0.32432432432432434,0.5,0.5,0.2972972972972973,-0.4085195827874594,0.02702702702702703,-0.05405405405405406,Joel Embiid | Michael Porter Jr. | Karl-Anthony Towns | Marcus Smart | Anthony Davis
xRAPM historical top15,positive,2,finishing_touch + upside_tools,65,-0.29435571986233,-0.0289682539682538,0.35384615384615387,0.5076923076923077,0.49230769230769234,0.2923076923076923,-0.409107827669332,0.05654885654885655,-0.05904365904365905,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,3,finishing_touch + athleticism_tools + upside_tools,65,-0.29435571986233,-0.0289682539682538,0.35384615384615387,0.5076923076923077,0.49230769230769234,0.2923076923076923,-0.409107827669332,0.05654885654885655,-0.05904365904365905,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,3,upside_tools + motor_competitiveness + production_stats,76,-0.2975758731101211,-0.016587301587301498,0.34210526315789475,0.5131578947368421,0.4868421052631579,0.2894736842105263,-0.41232798091712314,0.04480796586059743,-0.06187766714082504,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,3,creation_handle + upside_tools + size_frame,52,-0.3002964227709732,0.1741005291005289,0.4230769230769231,0.46153846153846156,0.5384615384615384,0.3076923076923077,-0.4150485305779752,0.12577962577962576,-0.04365904365904366,Joel Embiid | Tyrese Haliburton | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical mature,positive,3,motor_competitiveness + production_stats + intel_consensus,20,-0.3002974068465575,-0.4026340821696016,0.35,0.75,0.25,0.25,-0.38780518606423375,0.008615136876006402,-0.07367149758454106,Donovan Mitchell | CJ McCollum | Gary Harris | Goga Bitadze | Jon Brockman
xRAPM historical top15,positive,3,upside_tools + motor_competitiveness + size_frame,72,-0.3058778613561686,-0.0144021597710122,0.3611111111111111,0.5,0.5,0.3055555555555556,-0.42062996916317064,0.06381381381381379,-0.04579579579579579,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,3,feel_iq_passing + size_frame + intel_consensus,13,-0.30831931162047493,-0.3798360655737707,0.38461538461538464,0.7692307692307693,0.23076923076923078,0.23076923076923078,-0.42307141942747695,0.08731808731808732,-0.12058212058212059,Kyle Anderson | Rodney Hood | Gary Harris | Jaren Jackson Jr. | Aaron Gordon
xRAPM historical top15,positive,2,athleticism_tools + upside_tools,97,-0.31365759620775535,-0.0807936507936506,0.36082474226804123,0.5360824742268041,0.4639175257731959,0.26804123711340205,-0.42840970401475736,0.06352744497074392,-0.08331011423794932,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,2,shooting + upside_tools,91,-0.3142088137933439,-0.0661788617886176,0.3626373626373626,0.5274725274725275,0.4725274725274725,0.27472527472527475,-0.42896092160034593,0.06534006534006531,-0.07662607662607662,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,3,shooting + athleticism_tools + upside_tools,91,-0.3142088137933439,-0.0661788617886176,0.3626373626373626,0.5274725274725275,0.4725274725274725,0.27472527472527475,-0.42896092160034593,0.06534006534006531,-0.07662607662607662,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top30,positive,3,defense + motor_competitiveness + intel_consensus,17,-0.31836198725333004,-0.3798360655737707,0.35294117647058826,0.7058823529411765,0.29411764705882354,0.23529411764705882,-0.3987926150488156,0.032045654082528574,-0.09555165349721978,Donovan Mitchell | CJ McCollum | Gary Harris | Goga Bitadze | Jerian Grant
xRAPM historical top30,positive,3,creation_handle + size_frame + intel_consensus,13,-0.32505560150721424,-0.8233730158730153,0.5384615384615384,0.6153846153846154,0.38461538461538464,0.23076923076923078,-0.4054862293026998,0.21756601607347875,-0.10007654037504782,Kyle Anderson | Rodney Hood | Gary Harris | Dario Saric | Jerian Grant
xRAPM historical mature,positive,2,upside_tools + intel_consensus,12,-0.3266068583944927,-0.3975859788359788,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,-0.41411463761216905,-0.008051529790660261,-0.1570048309178744,Donte DiVincenzo | Gary Harris | Dario Saric | Alec Peters | Jaren Jackson Jr.
xRAPM historical mature,positive,3,shooting + upside_tools + intel_consensus,12,-0.3266068583944927,-0.3975859788359788,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,-0.41411463761216905,-0.008051529790660261,-0.1570048309178744,Donte DiVincenzo | Gary Harris | Dario Saric | Alec Peters | Jaren Jackson Jr.
xRAPM historical mature,positive,3,athleticism_tools + upside_tools + intel_consensus,12,-0.3266068583944927,-0.3975859788359788,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,-0.41411463761216905,-0.008051529790660261,-0.1570048309178744,Donte DiVincenzo | Gary Harris | Dario Saric | Alec Peters | Jaren Jackson Jr.
xRAPM historical mature,positive,3,upside_tools + production_stats + intel_consensus,12,-0.3266068583944927,-0.3975859788359788,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,-0.41411463761216905,-0.008051529790660261,-0.1570048309178744,Donte DiVincenzo | Gary Harris | Dario Saric | Alec Peters | Jaren Jackson Jr.
xRAPM historical top15,positive,3,shooting + upside_tools + motor_competitiveness,79,-0.3300839951384334,-0.0289682539682538,0.34177215189873417,0.5189873417721519,0.4810126582278481,0.2911392405063291,-0.4448361029454354,0.04447485460143685,-0.06021211084502226,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,2,upside_tools + motor_competitiveness,84,-0.3312812707392923,-0.07303571428571405,0.34523809523809523,0.5238095238095238,0.47619047619047616,0.2857142857142857,-0.4460333785462943,0.04794079794079792,-0.06563706563706567,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,3,athleticism_tools + upside_tools + motor_competitiveness,84,-0.3312812707392923,-0.07303571428571405,0.34523809523809523,0.5238095238095238,0.47619047619047616,0.2857142857142857,-0.4460333785462943,0.04794079794079792,-0.06563706563706567,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,3,shooting + finishing_touch + upside_tools,62,-0.3320825654646937,-0.0144021597710122,0.3709677419354839,0.5,0.5,0.2903225806451613,-0.44683467327169574,0.07367044463818656,-0.06102877070619006,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Evan Mobley
xRAPM historical mature,positive,3,motor_competitiveness + size_frame + intel_consensus,23,-0.33282311037110957,-0.4254320987654325,0.391304347826087,0.7391304347826086,0.2608695652173913,0.21739130434782608,-0.42033088958878584,0.0499194847020934,-0.10628019323671498,Donovan Mitchell | Jusuf Nurkić | Gary Harris | Goga Bitadze | Jon Brockman
xRAPM historical mature,positive,3,feel_iq_passing + motor_competitiveness + other,12,-0.3330507859793443,-0.10810185185185174,0.3333333333333333,0.5,0.5,0.08333333333333333,-0.4205585651970206,-0.008051529790660261,-0.24033816425120774,Kyle Singler | Elfrid Payton | Will Barton | Mike Scott | Reggie Bullock Jr.
