slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
xRAPM historical top15,positive,2,shooting + production_stats,153,0.15291616546379877,0.167169312169312,0.3006535947712418,0.45751633986928103,0.5424836601307189,0.37254901960784315,0.03816405765679674,0.003356297473944503,0.021197668256491775,Stephen Curry | Franz Wagner | Paul George | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,shooting + intel_consensus,15,0.021973982859493073,-0.3798360655737707,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.09277812494750895,0.10270270270270271,-0.018018018018018056,Donovan Mitchell | Kyle Anderson | CJ McCollum | Rodney Hood | Gary Harris
xRAPM historical top15,positive,2,creation_handle + finishing_touch,72,-0.1612693873352406,0.1473438719750194,0.375,0.4722222222222222,0.5277777777777778,0.3194444444444444,-0.2760214951422426,0.07770270270270269,-0.03190690690690695,Kawhi Leonard | Joel Embiid | Jayson Tatum | Ricky Rubio | Jamal Murray
xRAPM historical top15,positive,2,creation_handle + athleticism_tools,109,0.062090068404148886,0.2557936507936509,0.3669724770642202,0.44036697247706424,0.5596330275229358,0.3761467889908257,-0.05266203940285314,0.06967517976692289,0.024795437639474338,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,creation_handle + upside_tools,57,-0.35831149720473104,0.0001639344262294,0.42105263157894735,0.49122807017543857,0.5087719298245614,0.2807017543859649,-0.47306360501173306,0.12375533428165003,-0.07064959696538647,Joel Embiid | Tyrese Haliburton | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,2,creation_handle + defense,91,0.1114448204970661,0.2745238095238095,0.34065934065934067,0.4175824175824176,0.5824175824175825,0.3956043956043956,-0.00330728730993593,0.043362043362043357,0.044253044253044216,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,creation_handle + motor_competitiveness,91,0.1003079398678533,0.3058730158730161,0.3516483516483517,0.4175824175824176,0.5824175824175825,0.4065934065934066,-0.014444167939148725,0.05435105435105436,0.05524205524205522,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,creation_handle + size_frame,92,0.10090197171166797,0.27557539682539695,0.34782608695652173,0.41304347826086957,0.5869565217391305,0.391304347826087,-0.013850136095334059,0.050528789659224416,0.0399529964747356,Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio | Tyrese Haliburton
xRAPM historical top15,positive,2,creation_handle + production_stats,96,0.012137877253305895,0.20882936507936506,0.375,0.4479166666666667,0.5520833333333334,0.375,-0.10261423055369613,0.07770270270270269,0.02364864864864863,Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio | Tyrese Haliburton
xRAPM historical top15,positive,2,finishing_touch + athleticism_tools,114,-0.07094461821515191,0.020597840228987647,0.3157894736842105,0.49122807017543857,0.5087719298245614,0.30701754385964913,-0.18569672602215392,0.018492176386913195,-0.04433380749170224,Kawhi Leonard | Franz Wagner | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,finishing_touch + upside_tools,65,-0.29435571986233,-0.0289682539682538,0.35384615384615387,0.5076923076923077,0.49230769230769234,0.2923076923076923,-0.409107827669332,0.05654885654885655,-0.05904365904365905,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,2,finishing_touch + defense,101,-0.006488889141660926,0.0501639344262294,0.27722772277227725,0.46534653465346537,0.5346534653465347,0.31683168316831684,-0.12124099694866296,-0.020069574525020062,-0.034519668183034535,Kawhi Leonard | Franz Wagner | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,finishing_touch + motor_competitiveness,101,-0.046919157206869885,0.04478835978836,0.3069306930693069,0.4752475247524752,0.5247524752475248,0.31683168316831684,-0.1616712650138719,0.009633395772009612,-0.034519668183034535,Kawhi Leonard | Franz Wagner | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,finishing_touch + size_frame,94,-0.04702015543461047,0.1169973544973548,0.2978723404255319,0.4574468085106383,0.5425531914893617,0.3191489361702128,-0.16177226324161248,0.0005750431282345869,-0.03220241518113859,Franz Wagner | Joel Embiid | Jayson Tatum | Ricky Rubio | Michael Porter Jr.
xRAPM historical top15,positive,2,finishing_touch + production_stats,100,-0.1182882165038063,0.020597840228987647,0.32,0.49,0.51,0.31,-0.23304032431080834,0.022702702702702693,-0.04135135135135137,Franz Wagner | Joel Embiid | Jayson Tatum | Ricky Rubio | John Collins
xRAPM historical top15,positive,2,athleticism_tools + upside_tools,97,-0.31365759620775535,-0.0807936507936506,0.36082474226804123,0.5360824742268041,0.4639175257731959,0.26804123711340205,-0.42840970401475736,0.06352744497074392,-0.08331011423794932,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,2,athleticism_tools + defense,157,0.1455101965995047,0.1197883597883602,0.267515923566879,0.4585987261146497,0.5414012738853503,0.35668789808917195,0.030758088792502677,-0.029781373730418337,0.00533654673782058,Kawhi Leonard | Stephen Curry | Franz Wagner | Paul George | Joel Embiid
xRAPM historical top15,positive,2,athleticism_tools + motor_competitiveness,151,0.0778657026500575,0.1201639344262295,0.2847682119205298,0.46357615894039733,0.5364238410596026,0.3576158940397351,-0.036886405156944524,-0.012529085376767501,0.006264542688383723,Kawhi Leonard | Stephen Curry | Franz Wagner | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,athleticism_tools + size_frame,144,0.09333203191576156,0.17084656084656064,0.3055555555555556,0.4513888888888889,0.5486111111111112,0.3541666666666667,-0.021420075891240467,0.008258258258258266,0.0028153153153153143,Stephen Curry | Franz Wagner | Paul George | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,athleticism_tools + production_stats,159,0.13378373910397137,0.1201639344262295,0.29559748427672955,0.4591194968553459,0.5408805031446541,0.36477987421383645,0.019031631296969345,-0.0016998130205677642,0.013428522862485082,Stephen Curry | Franz Wagner | Paul George | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,athleticism_tools + intel_consensus,16,0.0060004745221727,-0.3169021597710123,0.375,0.6875,0.3125,0.3125,-0.10875163328482933,0.07770270270270269,-0.03885135135135137,Donovan Mitchell | Kyle Anderson | CJ McCollum | Rodney Hood | Gary Harris
xRAPM historical top15,positive,2,upside_tools + defense,85,-0.283517389084646,-0.0289682539682538,0.3411764705882353,0.5176470588235295,0.4823529411764706,0.2823529411764706,-0.39826949689164803,0.04387917329093799,-0.06899841017488079,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Karl-Anthony Towns | Evan Mobley
xRAPM historical top15,positive,2,upside_tools + motor_competitiveness,84,-0.3312812707392923,-0.07303571428571405,0.34523809523809523,0.5238095238095238,0.47619047619047616,0.2857142857142857,-0.4460333785462943,0.04794079794079792,-0.06563706563706567,Joel Embiid | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns | Marcus Smart
xRAPM historical top15,positive,2,upside_tools + size_frame,82,-0.28934310049744866,-0.047573557878435695,0.3780487804878049,0.5121951219512195,0.4878048780487805,0.2926829268292683,-0.40409520830445067,0.08075148319050757,-0.058668424522083096,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,2,upside_tools + production_stats,86,-0.2894785770839141,-0.047573557878435695,0.36046511627906974,0.5232558139534884,0.47674418604651164,0.27906976744186046,-0.4042306848909161,0.06316781898177243,-0.07228158390949091,Joel Embiid | Tyrese Haliburton | Michael Porter Jr. | Jamal Murray | Karl-Anthony Towns
xRAPM historical top15,positive,2,defense + motor_competitiveness,133,0.08132661588741424,0.1201639344262295,0.2706766917293233,0.45864661654135336,0.5413533834586466,0.3533834586466165,-0.03342549191958778,-0.02662060556797402,0.002032107295265151,Kawhi Leonard | Stephen Curry | Franz Wagner | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,defense + size_frame,129,0.125538981988346,0.1745238095238093,0.27906976744186046,0.4418604651162791,0.5581395348837209,0.3643410852713178,0.010786874181343983,-0.018227529855436853,0.01298973391996644,Stephen Curry | Franz Wagner | Paul George | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,defense + production_stats,137,0.1574899437048086,0.1201639344262295,0.27007299270072993,0.45255474452554745,0.5474452554744526,0.36496350364963503,0.04273783589780657,-0.027224304596567384,0.013612152298283664,Stephen Curry | Franz Wagner | Paul George | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,defense + intel_consensus,14,0.13429816135867345,-0.24378520225294414,0.2857142857142857,0.6428571428571429,0.35714285714285715,0.35714285714285715,0.019546053551671425,-0.011583011583011615,0.00579150579150578,Donovan Mitchell | Kyle Anderson | CJ McCollum | Rodney Hood | Gary Harris
xRAPM historical top15,positive,2,motor_competitiveness + size_frame,123,0.050335146216318336,0.1810317460317458,0.3008130081300813,0.44715447154471544,0.5528455284552846,0.35772357723577236,-0.06441696159068369,0.0035157108327840136,0.00637222588442099,Stephen Curry | Franz Wagner | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,motor_competitiveness + production_stats,135,0.049985499264606756,0.1142063492063494,0.2962962962962963,0.4740740740740741,0.5259259259259259,0.35555555555555557,-0.06476660854239527,-0.001001001001001034,0.004204204204204198,Stephen Curry | Franz Wagner | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top15,positive,2,motor_competitiveness + intel_consensus,14,-0.27489307068970126,-0.5467191080557026,0.42857142857142855,0.7857142857142857,0.21428571428571427,0.21428571428571427,-0.38964517849670327,0.13127413127413123,-0.1370656370656371,Donovan Mitchell | CJ McCollum | Gary Harris | Jaren Jackson Jr. | Aaron Gordon
xRAPM historical top15,positive,2,size_frame + production_stats,129,0.13334547856435056,0.1745238095238093,0.3023255813953488,0.4496124031007752,0.5503875968992248,0.3643410852713178,0.01859337075734853,0.005028284098051505,0.01298973391996644,Stephen Curry | Franz Wagner | Paul George | Joel Embiid | Jayson Tatum
xRAPM historical top15,positive,2,size_frame + intel_consensus,15,-0.14058538449557315,-0.3798360655737707,0.4,0.7333333333333333,0.26666666666666666,0.26666666666666666,-0.2553374923025752,0.10270270270270271,-0.08468468468468471,Donovan Mitchell | Kyle Anderson | Rodney Hood | Gary Harris | Jaren Jackson Jr.
xRAPM historical top15,positive,2,production_stats + intel_consensus,15,0.09930731619282641,-0.2539682539682539,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.015444791614175613,0.036036036036036,-0.018018018018018056,Donovan Mitchell | Kyle Anderson | CJ McCollum | Rodney Hood | Gary Harris
xRAPM historical top30,positive,2,feel_iq_passing + shooting,299,0.12132570632807822,0.04478835978836,0.30434782608695654,0.4916387959866221,0.5083612040133779,0.3411371237458194,0.04089507853259268,-0.016547696301103143,0.010291352601540793,Draymond Green | Kawhi Leonard | Stephen Curry | Franz Wagner | Paul George
xRAPM historical top30,positive,2,feel_iq_passing + creation_handle,171,0.0829278315305238,0.1421693121693121,0.3216374269005848,0.47368421052631576,0.5263157894736842,0.3508771929824561,0.002497203735038256,0.0007419045125250934,0.02003142183817752,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top30,positive,2,feel_iq_passing + finishing_touch,184,0.06461687684432596,0.052632275132275155,0.29891304347826086,0.483695652173913,0.5163043478260869,0.33695652173913043,-0.015813750951159583,-0.02198247890979882,0.006110750594851833,Kawhi Leonard | Franz Wagner | Desmond Bane | Joel Embiid | Jayson Tatum
xRAPM historical top30,positive,2,feel_iq_passing + athleticism_tools,310,0.15347028108484917,0.09384259259259295,0.2903225806451613,0.4806451612903226,0.5193548387096775,0.34516129032258064,0.07303965328936363,-0.030572941742898374,0.014315519178302039,Draymond Green | Kawhi Leonard | Stephen Curry | Franz Wagner | Paul George
xRAPM historical top30,positive,2,feel_iq_passing + upside_tools,155,0.029104435525853695,0.0001639344262294,0.27741935483870966,0.4967741935483871,0.5032258064516129,0.3225806451612903,-0.05132619226963185,-0.04347616754935002,-0.008265125982988286,Joel Embiid | Nikola Mirotic | Chase Budinger | Tyrese Haliburton | Ivica Zubac
xRAPM historical top30,positive,2,feel_iq_passing + defense,260,0.18262544020765706,0.15466931216931207,0.2653846153846154,0.46153846153846156,0.5384615384615384,0.36538461538461536,0.10219481241217152,-0.0555109070034443,0.034538844240336763,Kawhi Leonard | Stephen Curry | Franz Wagner | Paul George | Desmond Bane
xRAPM historical top30,positive,2,feel_iq_passing + motor_competitiveness,241,0.10567207436936406,0.04478835978836,0.2863070539419087,0.4854771784232365,0.5145228215767634,0.3278008298755187,0.025241446573878515,-0.03458846844615099,-0.0030449412687599264,Draymond Green | Kawhi Leonard | Stephen Curry | Franz Wagner | Joel Embiid
xRAPM historical top30,positive,2,feel_iq_passing + size_frame,238,0.09246739776192822,0.1169973544973548,0.29831932773109243,0.4789915966386555,0.5210084033613446,0.3277310924369748,0.012036769966442679,-0.022576194656967252,-0.0031146787073038085,Stephen Curry | Franz Wagner | Paul George | Desmond Bane | Joel Embiid
xRAPM historical top30,positive,2,feel_iq_passing + production_stats,254,0.19146681409298805,0.1311666232977708,0.27165354330708663,0.47244094488188976,0.5275590551181102,0.3543307086614173,0.1110361862975025,-0.04924197908097305,0.023484937517138704,Draymond Green | Stephen Curry | Franz Wagner | Paul George | Desmond Bane
xRAPM historical top30,positive,2,feel_iq_passing + risk_uncertainty,14,0.35876509936585677,0.13621031746031745,0.07142857142857142,0.5,0.5,0.35714285714285715,0.2783344715703712,-0.24946695095948826,0.02629708599857855,Klay Thompson | Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr.
xRAPM historical top30,positive,2,feel_iq_passing + intel_consensus,21,0.17240738092639968,-0.2336021505376344,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.09197675313091414,-0.035181236673773986,0.002487562189054715,Kyle Anderson | Jusuf Nurkić | Donte DiVincenzo | CJ McCollum | Rodney Hood
xRAPM historical top30,positive,2,feel_iq_passing + other,12,-0.43949167819644624,-0.43144260549748337,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.08333333333333333,-0.5199223059919318,0.095771144278607,-0.24751243781094528,Kyle Singler | Elfrid Payton | Will Barton | Reggie Bullock Jr. | Skal Labissiere
xRAPM historical top30,positive,2,shooting + creation_handle,189,0.00314750518787007,0.0001639344262294,0.3544973544973545,0.4973544973544973,0.5026455026455027,0.3333333333333333,-0.07728312260761547,0.033601832109294794,0.002487562189054715,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top30,positive,2,shooting + finishing_touch,214,-0.03134001501330148,-0.11137416794674836,0.34579439252336447,0.5280373831775701,0.4719626168224299,0.3177570093457944,-0.11177064280878701,0.024898870135304785,-0.013088761798484227,Kawhi Leonard | Franz Wagner | Rudy Gobert | Desmond Bane | Joel Embiid
xRAPM historical top30,positive,2,shooting + athleticism_tools,367,0.08990069339967253,-0.0042063492063492,0.3215258855585831,0.5068119891008175,0.49318801089918257,0.335149863760218,0.009470065604186992,0.0006303631705233959,0.004304092615939392,Draymond Green | Kawhi Leonard | Stephen Curry | Franz Wagner | Rudy Gobert
xRAPM historical top30,positive,2,shooting + upside_tools,184,-0.14194371032540848,-0.1742191080557024,0.33695652173913043,0.5489130434782609,0.45108695652173914,0.29347826086956524,-0.22237433812089402,0.01606099935107075,-0.037367510274713356,Rudy Gobert | Joel Embiid | Nikola Mirotic | Chase Budinger | Bam Adebayo
xRAPM historical top30,positive,2,shooting + defense,299,0.12312404473387696,0.0501639344262294,0.2909698996655518,0.4916387959866221,0.5083612040133779,0.35451505016722407,0.04269341693839142,-0.029925622722507872,0.023669279022945466,Kawhi Leonard | Stephen Curry | Franz Wagner | Rudy Gobert | Paul George
xRAPM historical top30,positive,2,shooting + motor_competitiveness,278,0.03244555273458199,-0.06801988463873715,0.3237410071942446,0.5179856115107914,0.48201438848920863,0.32014388489208634,-0.047985075060903555,0.002845484806184906,-0.01070188625219226,Draymond Green | Kawhi Leonard | Stephen Curry | Franz Wagner | Rudy Gobert
xRAPM historical top30,positive,2,shooting + size_frame,279,0.03381826929424848,-0.0033730158730158,0.3225806451612903,0.5053763440860215,0.4946236559139785,0.3154121863799283,-0.046612358501237065,0.0016851227732306295,-0.015433584764350305,Stephen Curry | Franz Wagner | Rudy Gobert | Paul George | Desmond Bane
xRAPM historical top30,positive,2,shooting + production_stats,296,0.12110194044067807,-0.00051988463873705,0.30405405405405406,0.5,0.5,0.34121621621621623,0.040671312645192526,-0.016841468334005627,0.010370445071937628,Draymond Green | Stephen Curry | Franz Wagner | Paul George | Desmond Bane
xRAPM historical top30,positive,2,shooting + risk_uncertainty,16,-0.006271185010378794,-0.1019021597710122,0.1875,0.625,0.375,0.3125,-0.08670181280586434,-0.13339552238805968,-0.0183457711442786,Klay Thompson | Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr.
xRAPM historical top30,positive,2,shooting + intel_consensus,24,0.059555045184094046,-0.3169021597710123,0.375,0.5833333333333334,0.4166666666666667,0.3333333333333333,-0.020875582611391497,0.054104477611940316,0.002487562189054715,Donovan Mitchell | Kyle Anderson | Jusuf Nurkić | Donte DiVincenzo | CJ McCollum
xRAPM historical top30,positive,2,shooting + other,14,-0.6000599556095929,-0.6224941927990709,0.5,0.6428571428571429,0.35714285714285715,0.07142857142857142,-0.6804905834050785,0.17910447761194032,-0.2594171997157072,Kyle Singler | Elfrid Payton | Will Barton | Reggie Bullock Jr. | Skal Labissiere
xRAPM historical top30,positive,2,creation_handle + finishing_touch,124,-0.10612215607951025,-0.0016045407233932,0.3548387096774194,0.5,0.5,0.31451612903225806,-0.1865527838749958,0.03394318728935969,-0.016329642112020537,Kawhi Leonard | Joel Embiid | Jayson Tatum | Ricky Rubio | Nikola Mirotic
xRAPM historical top30,positive,2,creation_handle + athleticism_tools,193,0.018837690122566364,0.0387962962962962,0.3471502590673575,0.49222797927461137,0.5077720207253886,0.33678756476683935,-0.06159293767291918,0.02625473667929784,0.005941793622560754,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top30,positive,2,creation_handle + upside_tools,99,-0.15984731964955104,-0.1198360655737704,0.35353535353535354,0.5252525252525253,0.47474747474747475,0.29292929292929293,-0.24027794744503658,0.03263983114729385,-0.03791647821498567,Joel Embiid | Nikola Mirotic | Tyrese Haliburton | Montrezl Harrell | Matisse Thybulle
xRAPM historical top30,positive,2,creation_handle + defense,161,0.09990805454508304,0.1745238095238093,0.3167701863354037,0.45962732919254656,0.5403726708074534,0.37267080745341613,0.0194774267495975,-0.00412533605265597,0.04182503630913753,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top30,positive,2,creation_handle + motor_competitiveness,154,0.0016468992282046733,0.0816865079365082,0.35714285714285715,0.487012987012987,0.512987012987013,0.34415584415584416,-0.07878372856728087,0.03624733475479747,0.01331007301156556,Kawhi Leonard | Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top30,positive,2,creation_handle + size_frame,153,-0.013319144647192147,0.1028968253968261,0.35294117647058826,0.48366013071895425,0.5163398692810458,0.3202614379084967,-0.0937497724426777,0.032045654082528574,-0.010584333235781895,Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio | Nikola Mirotic
xRAPM historical top30,positive,2,creation_handle + production_stats,162,0.059061037987692605,0.0903200624512099,0.32098765432098764,0.48148148148148145,0.5185185185185185,0.345679012345679,-0.021369589807792938,9.213193292795241e-05,0.014833241201400393,Stephen Curry | Joel Embiid | Jayson Tatum | Ricky Rubio | Jrue Holiday
xRAPM historical top30,positive,2,creation_handle + intel_consensus,14,-0.1443524614146733,-0.6822883597883594,0.5,0.5714285714285714,0.42857142857142855,0.2857142857142857,-0.22478308921015885,0.17910447761194032,-0.0451314854299929,Kyle Anderson | CJ McCollum | Rodney Hood | Gary Harris | Dario Saric
xRAPM historical top30,positive,2,finishing_touch + athleticism_tools,226,-0.0017363506061199017,-0.07849867724867704,0.336283185840708,0.5176991150442478,0.4823008849557522,0.3230088495575221,-0.08216697840160544,0.015387663452648304,-0.007836921586756473,Kawhi Leonard | Franz Wagner | Rudy Gobert | Desmond Bane | Joel Embiid
xRAPM historical top30,positive,2,finishing_touch + upside_tools,126,-0.06773657540174424,-0.11137416794674836,0.31746031746031744,0.5317460317460317,0.46825396825396826,0.30952380952380953,-0.14816720319722979,-0.0034352049277422414,-0.021321961620469065,Rudy Gobert | Joel Embiid | Nikola Mirotic | Chase Budinger | Bam Adebayo
xRAPM historical top30,positive,2,finishing_touch + defense,197,0.0611247937387708,0.04478835978836,0.29949238578680204,0.4873096446700508,0.5126903553299492,0.3350253807106599,-0.019305834056714745,-0.021403136601257644,0.004179609566381304,Kawhi Leonard | Franz Wagner | Rudy Gobert | Desmond Bane | Joel Embiid
xRAPM historical top30,positive,2,finishing_touch + motor_competitiveness,187,-0.012398027400280474,-0.0389682539682539,0.32620320855614976,0.5080213903743316,0.4919786096256685,0.3155080213903743,-0.09282865519576602,0.0053076861680900755,-0.015337749753904284,Kawhi Leonard | Franz Wagner | Rudy Gobert | Joel Embiid | Jayson Tatum
xRAPM historical top30,positive,2,finishing_touch + size_frame,183,0.0030888183279771057,-0.0033730158730158,0.32786885245901637,0.5027322404371585,0.4972677595628415,0.3224043715846995,-0.07734180946750843,0.006973330070956685,-0.008441399559579121,Franz Wagner | Rudy Gobert | Desmond Bane | Joel Embiid | Jayson Tatum
xRAPM historical top30,positive,2,finishing_touch + production_stats,187,-0.06491401073951641,-0.1056451612903224,0.3315508021390374,0.5240641711229946,0.47593582887700536,0.31016042780748665,-0.14534463853500196,0.010655279750977742,-0.02068534333679195,Franz Wagner | Desmond Bane | Joel Embiid | Jayson Tatum | Ricky Rubio
xRAPM historical top30,positive,2,athleticism_tools + upside_tools,194,-0.10993065518130038,-0.11846962008847235,0.33505154639175255,0.5412371134020618,0.4587628865979381,0.29896907216494845,-0.19036128297678592,0.014156024003692869,-0.031876698979330154,Rudy Gobert | Joel Embiid | Nikola Mirotic | Chase Budinger | Bam Adebayo
xRAPM historical top30,positive,2,athleticism_tools + defense,318,0.13711098967679713,0.05532006245120985,0.2861635220125786,0.48742138364779874,0.5125786163522013,0.3553459119496855,0.05668036188131159,-0.034732000375481076,0.02450014080540691,Kawhi Leonard | Stephen Curry | Franz Wagner | Rudy Gobert | Paul George
xRAPM historical top30,positive,2,athleticism_tools + motor_competitiveness,293,0.035151371227559756,-0.0389682539682539,0.32081911262798635,0.5119453924914675,0.4880546075085324,0.32081911262798635,-0.04527925656792579,-7.640976007333711e-05,-0.010026658516292253,Draymond Green | Kawhi Leonard | Stephen Curry | Franz Wagner | Rudy Gobert
xRAPM historical top30,positive,2,athleticism_tools + size_frame,294,0.02879720454511317,-0.00228835978835965,0.32653061224489793,0.5034013605442177,0.4965986394557823,0.3163265306122449,-0.05163342325037237,0.005635089856838249,-0.014519240532033684,Stephen Curry | Franz Wagner | Rudy Gobert | Paul George | Desmond Bane
xRAPM historical top30,positive,2,athleticism_tools + production_stats,310,0.11966891748366841,0.03991402116402105,0.3064516129032258,0.4935483870967742,0.5064516129032258,0.3419354838709677,0.03923828968818287,-0.014443909484833872,0.011089712726689127,Draymond Green | Stephen Curry | Franz Wagner | Paul George | Desmond Bane
xRAPM historical top30,positive,2,athleticism_tools + risk_uncertainty,18,-0.08537817856301749,-0.1019021597710122,0.2222222222222222,0.6111111111111112,0.3888888888888889,0.2777777777777778,-0.16580880635850304,-0.09867330016583747,-0.05306799336650081,Klay Thompson | Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr.
xRAPM historical top30,positive,2,athleticism_tools + intel_consensus,26,-0.0040571065316569776,-0.3169021597710123,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.3076923076923077,-0.08448773432714252,0.06371986222732495,-0.02315346345197089,Donovan Mitchell | Kyle Anderson | Jusuf Nurkić | Donte DiVincenzo | CJ McCollum
xRAPM historical top30,positive,2,athleticism_tools + other,14,-0.6000599556095929,-0.6224941927990709,0.5,0.6428571428571429,0.35714285714285715,0.07142857142857142,-0.6804905834050785,0.17910447761194032,-0.2594171997157072,Kyle Singler | Elfrid Payton | Will Barton | Reggie Bullock Jr. | Skal Labissiere
xRAPM historical top30,positive,2,upside_tools + defense,166,0.00038009302547783373,-0.0444021597710123,0.29518072289156627,0.5120481927710844,0.4879518072289157,0.3313253012048193,-0.0800505347700077,-0.025714799496493412,0.00047953006054068936,Rudy Gobert | Joel Embiid | Nikola Mirotic | Chase Budinger | Bam Adebayo
xRAPM historical top30,positive,2,upside_tools + motor_competitiveness,148,-0.16818107897665321,-0.1467191080557023,0.32432432432432434,0.5472972972972973,0.4527027027027027,0.2905405405405405,-0.24861170677213876,0.0034288019362646582,-0.040305230603738085,Rudy Gobert | Joel Embiid | Chase Budinger | Bam Adebayo | Montrezl Harrell
xRAPM historical top30,positive,2,upside_tools + size_frame,154,-0.15605090775052824,-0.1467191080557023,0.34415584415584416,0.5324675324675324,0.4675324675324675,0.2922077922077922,-0.23648153554601378,0.023260321767784475,-0.038637978936486406,Rudy Gobert | Joel Embiid | Nikola Mirotic | Bam Adebayo | Tyrese Haliburton
xRAPM historical top30,positive,2,upside_tools + production_stats,162,-0.0852863608399871,-0.07119128274616054,0.30864197530864196,0.5246913580246914,0.47530864197530864,0.30246913580246915,-0.16571698863547263,-0.012253547079417726,-0.028376635341809453,Joel Embiid | Chase Budinger | Bam Adebayo | Tyrese Haliburton | Montrezl Harrell
xRAPM historical top30,positive,2,upside_tools + risk_uncertainty,13,0.29872239988954596,-0.0042063492063492,0.07692307692307693,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.21829177209406042,-0.24397244546498276,-0.02315346345197089,Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr. | Ante Zizic
xRAPM historical top30,positive,2,defense + motor_competitiveness,249,0.06042993631743362,0.0410317460317459,0.2931726907630522,0.4939759036144578,0.5060240963855421,0.3333333333333333,-0.020000691478051925,-0.027722831625007494,0.002487562189054715,Kawhi Leonard | Stephen Curry | Franz Wagner | Rudy Gobert | Joel Embiid
xRAPM historical top30,positive,2,defense + size_frame,246,0.08491342018855323,0.0674761471072946,0.2926829268292683,0.4878048780487805,0.5121951219512195,0.33739837398373984,0.004482792393067689,-0.02821259555879141,0.006552602839461241,Stephen Curry | Franz Wagner | Rudy Gobert | Paul George | Desmond Bane
xRAPM historical top30,positive,2,defense + production_stats,259,0.15290923555240335,0.0847883597883598,0.27413127413127414,0.47876447876447875,0.5212355212355212,0.3590733590733591,0.0724786077569178,-0.046764248256785546,0.028227587929080478,Stephen Curry | Franz Wagner | Paul George | Desmond Bane | Joel Embiid
xRAPM historical top30,positive,2,defense + risk_uncertainty,15,0.0440890486497556,-0.0042063492063492,0.2,0.5333333333333333,0.4666666666666667,0.3333333333333333,-0.03634157914572994,-0.12089552238805967,0.002487562189054715,Klay Thompson | Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr.
